ダウンロードした時刻：2023/08/29 04:55:17

,札幌,札幌,札幌,仙台,仙台,仙台,名古屋,名古屋,名古屋,東京,東京,東京,広島,広島,広島,大阪,大阪,大阪,福岡,福岡,福岡
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃)
,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
1974/3/24,-2.2,8,1,1.2,8,1,4.5,8,1,6.7,8,1,5.9,8,1,5.8,8,1,7.8,8,1
1974/3/25,-1.5,8,1,2.1,8,1,4.6,8,1,5.8,8,1,3.7,8,1,5.8,8,1,5.8,8,1
1974/3/26,-0.7,8,1,2.4,8,1,6.2,8,1,5.1,8,1,4.0,8,1,6.4,8,1,4.7,8,1
1974/3/27,-0.7,8,1,1.1,8,1,4.1,8,1,1.3,8,1,5.8,8,1,4.6,8,1,7.2,8,1
1974/3/28,-0.4,8,1,1.5,8,1,6.4,8,1,5.6,8,1,6.0,8,1,7.8,8,1,9.2,8,1
1974/3/29,0.7,8,1,4.7,8,1,8.5,8,1,8.3,8,1,9.1,8,1,10.1,8,1,12.6,8,1
1974/3/30,2.8,8,1,6.6,8,1,9.8,8,1,12.2,8,1,12.4,8,1,13.4,8,1,16.8,8,1
1974/3/31,4.8,8,1,8.8,8,1,13.7,8,1,14.3,8,1,12.7,8,1,14.9,8,1,15.3,8,1
1974/4/1,4.9,8,1,8.7,8,1,10.2,8,1,15.7,8,1,9.7,8,1,12.1,8,1,9.6,8,1
1974/4/2,0.5,8,1,5.0,8,1,6.1,8,1,10.0,8,1,7.0,8,1,8.5,8,1,8.2,8,1
1974/4/3,2.4,8,1,7.7,8,1,8.8,8,1,11.1,8,1,9.2,8,1,10.9,8,1,11.6,8,1
1974/4/4,5.8,8,1,10.3,8,1,12.5,8,1,14.9,8,1,13.4,8,1,14.8,8,1,17.0,8,1
1974/4/5,4.2,8,1,9.2,8,1,12.9,8,1,16.8,8,1,15.7,8,1,14.4,8,1,14.7,8,1
1974/4/6,4.6,8,1,8.8,8,1,12.1,8,1,13.4,8,1,13.3,8,1,13.6,8,1,15.5,8,1
1974/4/7,5.1,8,1,7.9,8,1,14.7,8,1,17.5,8,1,14.3,8,1,17.4,8,1,18.1,8,1
1974/4/8,4.4,8,1,5.5,8,1,15.7,8,1,10.4,8,1,14.4,8,1,15.8,8,1,13.0,8,1
1974/4/9,5.1,8,1,5.2,8,1,11.8,8,1,7.5,8,1,12.4,8,1,13.8,8,1,11.4,8,1
1974/4/10,3.6,8,1,10.4,8,1,12.1,8,1,11.5,8,1,11.8,8,1,13.3,8,1,12.5,8,1
1974/4/11,5.7,8,1,10.0,8,1,12.2,8,1,13.4,8,1,11.6,8,1,13.3,8,1,13.3,8,1
1974/4/12,5.1,8,1,10.1,8,1,13.8,8,1,16.3,8,1,13.8,8,1,15.6,8,1,15.0,8,1
1974/4/13,7.7,8,1,8.6,8,1,15.0,8,1,16.4,8,1,15.7,8,1,17.7,8,1,19.0,8,1
1974/4/14,3.4,8,1,10.8,8,1,13.8,8,1,18.3,8,1,14.4,8,1,15.7,8,1,14.9,8,1
1974/4/15,3.7,8,1,6.9,8,1,13.5,8,1,12.8,8,1,12.5,8,1,15.6,8,1,13.3,8,1
1974/4/16,4.6,8,1,6.9,8,1,12.9,8,1,10.6,8,1,14.3,8,1,15.0,8,1,14.9,8,1
1974/4/17,6.7,8,1,10.5,8,1,15.2,8,1,15.1,8,1,14.2,8,1,16.9,8,1,15.8,8,1
1974/4/18,6.9,8,1,10.3,8,1,16.2,8,1,16.7,8,1,16.1,8,1,18.2,8,1,17.1,8,1
1974/4/19,3.7,8,1,9.9,8,1,14.8,8,1,14.3,8,1,15.4,8,1,14.9,8,1,15.6,8,1
1974/4/20,8.0,8,1,7.8,8,1,13.7,8,1,13.5,8,1,13.2,8,1,15.7,8,1,16.1,8,1
1974/4/21,7.9,8,1,9.3,8,1,15.4,8,1,16.5,8,1,15.4,8,1,17.9,8,1,17.2,8,1
1974/4/22,8.9,8,1,11.8,8,1,14.2,8,1,15.8,8,1,12.3,8,1,14.5,8,1,14.6,8,1
1974/4/23,8.6,8,1,13.1,8,1,15.6,8,1,16.7,8,1,13.6,8,1,16.7,8,1,15.9,8,1
1974/4/24,8.5,8,1,11.0,8,1,16.3,8,1,16.5,8,1,15.4,8,1,18.3,8,1,17.2,8,1
1974/4/25,12.8,8,1,12.2,8,1,15.7,8,1,16.5,8,1,15.1,8,1,18.7,8,1,17.5,8,1
1974/4/26,10.5,8,1,12.9,8,1,17.0,8,1,18.0,8,1,14.0,8,1,16.4,8,1,13.8,8,1
1974/4/27,8.3,8,1,13.8,8,1,14.9,8,1,16.9,8,1,14.1,8,1,15.8,8,1,15.7,8,1
1974/4/28,12.9,8,1,13.1,8,1,14.4,8,1,16.9,8,1,13.1,8,1,15.8,8,1,15.8,8,1
1974/4/29,9.6,8,1,12.3,8,1,14.3,8,1,17.5,8,1,13.9,8,1,15.5,8,1,14.9,8,1
1974/4/30,8.8,8,1,11.2,8,1,15.4,8,1,17.3,8,1,14.8,8,1,17.3,8,1,18.8,8,1
1974/5/1,7.4,8,1,13.1,8,1,14.6,8,1,18.7,8,1,15.3,8,1,15.6,8,1,14.8,8,1
1974/5/2,4.4,8,1,12.0,8,1,14.3,8,1,15.5,8,1,13.7,8,1,16.1,8,1,13.5,8,1
1974/5/3,7.6,8,1,11.8,8,1,15.5,8,1,16.7,8,1,15.5,8,1,17.5,8,1,16.3,8,1
1974/5/4,9.2,8,1,18.6,8,1,17.5,8,1,19.7,8,1,18.7,8,1,19.0,8,1,21.2,8,1
1974/5/5,6.5,8,1,12.5,8,1,15.8,8,1,16.9,8,1,17.2,8,1,16.7,8,1,16.4,8,1
1974/5/6,8.4,8,1,12.0,8,1,14.4,8,1,14.7,8,1,14.3,8,1,15.0,8,1,15.2,8,1
1974/5/7,9.6,8,1,11.2,8,1,16.0,8,1,15.6,8,1,15.7,8,1,17.6,8,1,18.8,8,1
1974/5/8,11.3,8,1,12.9,8,1,17.7,8,1,18.0,8,1,17.8,8,1,19.5,8,1,21.5,8,1
1974/5/9,10.5,8,1,13.8,8,1,16.0,8,1,18.0,8,1,15.9,8,1,18.3,8,1,17.5,8,1
1974/5/10,10.5,8,1,16.4,8,1,16.7,8,1,17.9,8,1,16.2,8,1,18.2,8,1,16.9,8,1
1974/5/11,12.1,8,1,15.2,8,1,16.3,8,1,17.5,8,1,15.2,8,1,17.5,8,1,16.9,8,1
1974/5/12,14.3,8,1,13.1,8,1,18.6,8,1,17.5,8,1,17.5,8,1,21.4,8,1,19.3,8,1
1974/5/13,16.3,8,1,13.8,8,1,18.4,8,1,17.7,8,1,18.6,8,1,20.3,8,1,22.4,8,1
1974/5/14,12.6,8,1,14.2,8,1,18.1,8,1,18.1,8,1,18.1,8,1,21.2,8,1,21.7,8,1
1974/5/15,13.1,8,1,14.0,8,1,17.3,8,1,18.7,8,1,19.1,8,1,20.1,8,1,17.4,8,1
1975/3/10,-1.3,8,1,3.0,8,1,10.3,8,1,9.2,8,1,8.7,8,1,11.9,8,1,9.6,8,1
1975/3/11,-2.3,8,1,5.6,8,1,8.9,8,1,10.8,8,1,7.1,8,1,9.9,8,1,10.2,8,1
1975/3/12,-1.2,8,1,4.7,8,1,8.2,8,1,9.7,8,1,7.9,8,1,9.7,8,1,9.8,8,1
1975/3/13,-0.1,8,1,4.1,8,1,6.3,8,1,7.5,8,1,7.4,8,1,7.8,8,1,8.7,8,1
1975/3/14,1.4,8,1,3.3,8,1,6.8,8,1,6.4,8,1,7.2,8,1,8.2,8,1,8.7,8,1
1975/3/15,1.9,8,1,4.0,8,1,9.4,8,1,5.5,8,1,8.0,8,1,9.4,8,1,8.9,8,1
1975/3/16,-1.7,8,1,3.6,8,1,8.1,8,1,6.4,8,1,7.3,8,1,8.8,8,1,8.3,8,1
1975/3/17,-1.4,8,1,2.3,8,1,7.3,8,1,6.1,8,1,6.6,8,1,8.6,8,1,9.5,8,1
1975/3/18,-2.0,8,1,3.3,8,1,6.8,8,1,6.6,8,1,7.7,8,1,8.3,8,1,9.8,8,1
1975/3/19,-0.5,8,1,3.0,8,1,7.3,8,1,6.3,8,1,8.1,8,1,8.9,8,1,12.4,8,1
1975/3/20,1.6,8,1,4.8,8,1,9.2,8,1,5.7,8,1,9.7,8,1,11.4,8,1,12.7,8,1
1975/3/21,1.5,8,1,8.1,8,1,8.4,8,1,11.1,8,1,6.9,8,1,9.2,8,1,9.0,8,1
1975/3/22,4.4,8,1,6.6,8,1,8.2,8,1,11.1,8,1,7.2,8,1,8.9,8,1,9.3,8,1
1975/3/23,3.7,8,1,8.5,8,1,7.9,8,1,10.5,8,1,8.6,8,1,8.5,8,1,10.8,8,1
1975/3/24,1.2,8,1,4.7,8,1,5.7,8,1,7.2,8,1,8.6,8,1,6.6,8,1,11.1,8,1
1975/3/25,-0.3,8,1,2.2,8,1,4.6,8,1,6.2,8,1,5.7,8,1,4.6,8,1,8.2,8,1
1975/3/26,0.9,8,1,1.9,8,1,7.1,8,1,5.3,8,1,5.2,8,1,7.1,8,1,7.0,8,1
1975/3/27,0.5,8,1,4.5,8,1,8.0,8,1,8.3,8,1,6.3,8,1,8.3,8,1,9.1,8,1
1975/3/28,1.9,8,1,5.8,8,1,9.5,8,1,10.2,8,1,8.1,8,1,10.2,8,1,10.8,8,1
1975/3/29,2.5,8,1,9.4,8,1,10.2,8,1,11.7,8,1,10.1,8,1,11.5,8,1,11.6,8,1
1975/3/30,3.7,8,1,7.6,8,1,10.3,8,1,11.8,8,1,10.6,8,1,11.2,8,1,11.6,8,1
1975/3/31,1.9,8,1,6.8,8,1,7.7,8,1,11.0,8,1,9.4,8,1,9.5,8,1,10.9,8,1
1975/4/1,1.1,8,1,5.4,8,1,6.6,8,1,9.7,8,1,6.2,8,1,7.1,8,1,8.3,8,1
1975/4/2,-0.3,8,1,4.9,8,1,6.5,8,1,9.2,8,1,5.5,8,1,6.5,8,1,6.2,8,1
1975/4/3,2.4,8,1,6.8,8,1,8.2,8,1,10.1,8,1,7.2,8,1,8.7,8,1,8.8,8,1
1975/4/4,7.4,8,1,9.4,8,1,10.0,8,1,11.8,8,1,9.2,8,1,10.5,8,1,11.7,8,1
1975/4/5,9.1,8,1,8.9,8,1,12.1,8,1,13.6,8,1,11.8,8,1,14.7,8,1,15.5,8,1
1975/4/6,7.0,8,1,11.6,8,1,14.1,8,1,16.5,8,1,14.0,8,1,14.8,8,1,13.7,8,1
1975/4/7,7.1,8,1,12.3,8,1,13.6,8,1,15.8,8,1,12.2,8,1,14.3,8,1,14.3,8,1
1975/4/8,7.9,8,1,9.1,8,1,13.1,8,1,14.1,8,1,13.1,8,1,14.3,8,1,14.7,8,1
1975/4/9,8.2,8,1,13.1,8,1,14.7,8,1,16.4,8,1,12.3,8,1,15.0,8,1,13.4,8,1
1975/4/10,8.3,8,1,12.1,8,1,14.7,8,1,16.6,8,1,13.3,8,1,16.6,8,1,14.4,8,1
1975/4/11,5.0,8,1,10.3,8,1,13.1,8,1,15.7,8,1,13.6,8,1,13.1,8,1,13.3,8,1
1975/4/12,5.9,8,1,9.5,8,1,14.1,8,1,13.7,8,1,13.7,8,1,14.8,8,1,14.9,8,1
1975/4/13,9.1,8,1,10.8,8,1,13.7,8,1,14.2,8,1,11.9,8,1,14.7,8,1,13.9,8,1
1975/4/14,9.3,8,1,12.4,8,1,15.4,8,1,15.6,8,1,14.6,8,1,15.7,8,1,16.5,8,1
1975/4/15,8.3,8,1,13.7,8,1,17.9,8,1,17.9,8,1,17.1,8,1,18.5,8,1,16.3,8,1
1975/4/16,8.0,8,1,9.3,8,1,17.2,8,1,16.6,8,1,14.7,8,1,17.8,8,1,16.5,8,1
1975/4/17,5.6,8,1,11.9,8,1,14.8,8,1,15.9,8,1,15.3,8,1,15.8,8,1,16.4,8,1
1975/4/18,5.5,8,1,10.7,8,1,15.6,8,1,13.6,8,1,16.5,8,1,15.3,8,1,15.2,8,1
1975/4/19,5.5,8,1,10.9,8,1,14.6,8,1,14.5,8,1,14.1,8,1,14.7,8,1,15.8,8,1
1975/4/20,4.7,8,1,12.8,8,1,15.0,8,1,16.2,8,1,12.2,8,1,14.0,8,1,15.5,8,1
1975/4/21,4.4,8,1,7.7,8,1,12.9,8,1,9.8,8,1,14.2,8,1,14.7,8,1,14.2,8,1
1975/4/22,4.4,8,1,6.0,8,1,12.3,8,1,7.8,8,1,14.4,8,1,13.2,8,1,13.4,8,1
1975/4/23,6.9,8,1,6.5,8,1,11.5,8,1,8.9,8,1,11.7,8,1,12.7,8,1,13.1,8,1
1975/4/24,8.0,8,1,9.6,8,1,13.4,8,1,9.6,8,1,14.4,8,1,13.3,8,1,14.2,8,1
1975/4/25,12.5,8,1,12.7,8,1,16.5,8,1,12.5,8,1,14.8,8,1,16.7,8,1,15.6,8,1
1975/4/26,14.8,8,1,13.6,8,1,17.1,8,1,16.6,8,1,15.6,8,1,18.6,8,1,19.1,8,1
1975/4/27,12.5,8,1,13.4,8,1,17.3,8,1,18.0,8,1,16.6,8,1,19.2,8,1,17.6,8,1
1975/4/28,14.3,8,1,14.6,8,1,17.5,8,1,19.9,8,1,19.0,8,1,19.2,8,1,18.9,8,1
1975/4/29,12.6,8,1,15.8,8,1,18.5,8,1,20.2,8,1,18.1,8,1,20.2,8,1,17.1,8,1
1975/4/30,11.0,8,1,16.3,8,1,20.0,8,1,18.4,8,1,19.9,8,1,17.9,8,1,16.7,8,1
1975/5/1,7.7,8,1,15.4,8,1,18.8,8,1,18.7,8,1,17.9,8,1,20.5,8,1,19.1,8,1
1975/5/2,8.3,8,1,13.2,8,1,19.1,8,1,18.3,8,1,18.9,8,1,20.4,8,1,21.2,8,1
1975/5/3,14.0,8,1,14.9,8,1,14.8,8,1,17.5,8,1,17.2,8,1,17.9,8,1,19.3,8,1
1975/5/4,9.7,8,1,15.5,8,1,18.2,8,1,19.2,8,1,17.3,8,1,19.6,8,1,17.9,8,1
1975/5/5,8.7,8,1,18.5,8,1,18.5,8,1,23.1,8,1,15.9,8,1,17.8,8,1,15.3,8,1
1975/5/6,4.7,8,1,10.9,8,1,14.1,8,1,15.1,8,1,14.6,8,1,14.8,8,1,14.4,8,1
1975/5/7,7.1,8,1,12.6,8,1,14.9,8,1,16.3,8,1,13.5,8,1,16.2,8,1,15.1,8,1
1975/5/8,12.9,8,1,15.4,8,1,16.2,8,1,18.4,8,1,15.1,8,1,18.6,8,1,17.6,8,1
1975/5/9,13.1,8,1,15.2,8,1,15.3,8,1,19.2,8,1,16.3,8,1,19.0,8,1,18.1,8,1
1975/5/10,8.9,8,1,14.5,8,1,18.2,8,1,17.2,8,1,18.6,8,1,19.1,8,1,16.7,8,1
1975/5/11,9.9,8,1,13.8,8,1,17.3,8,1,17.3,8,1,15.5,8,1,17.6,8,1,16.5,8,1
1975/5/12,15.3,8,1,16.1,8,1,18.3,8,1,18.6,8,1,17.9,8,1,19.3,8,1,18.0,8,1
1975/5/13,16.5,8,1,15.7,8,1,18.1,8,1,19.5,8,1,17.1,8,1,20.0,8,1,20.0,8,1
1975/5/14,15.1,8,1,15.6,8,1,18.0,8,1,19.7,8,1,16.7,8,1,20.5,8,1,18.2,8,1
1975/5/15,15.1,8,1,17.5,8,1,19.8,8,1,20.3,8,1,19.4,8,1,22.2,8,1,17.8,8,1
1976/3/10,-1.6,8,1,4.2,8,1,9.2,8,1,8.7,8,1,9.9,8,1,10.2,8,1,10.8,8,1
1976/3/11,0.7,8,1,7.3,8,1,10.8,8,1,11.0,8,1,10.3,8,1,11.9,8,1,11.6,8,1
1976/3/12,3.4,8,1,8.3,8,1,10.2,8,1,11.4,8,1,9.7,8,1,10.7,8,1,11.0,8,1
1976/3/13,0.9,8,1,4.3,8,1,6.5,8,1,8.3,8,1,7.6,8,1,7.3,8,1,9.2,8,1
1976/3/14,-0.3,8,1,6.4,8,1,7.5,8,1,9.0,8,1,7.5,8,1,7.4,8,1,9.1,8,1
1976/3/15,-1.2,8,1,8.9,8,1,11.1,8,1,11.6,8,1,8.0,8,1,10.8,8,1,11.1,8,1
1976/3/16,-1.1,8,1,5.9,8,1,11.9,8,1,11.5,8,1,9.8,8,1,12.2,8,1,12.0,8,1
1976/3/17,0.3,8,1,2.6,8,1,12.5,8,1,7.9,8,1,11.3,8,1,14.9,8,1,12.9,8,1
1976/3/18,0.7,8,1,8.2,8,1,12.1,8,1,13.7,8,1,12.5,8,1,13.9,8,1,11.4,8,1
1976/3/19,-0.5,8,1,2.9,8,1,6.5,8,1,7.7,8,1,6.2,8,1,6.1,8,1,6.0,8,1
1976/3/20,-1.7,8,1,0.2,8,1,2.7,8,1,4.8,8,1,3.4,8,1,3.9,8,1,3.9,8,1
1976/3/21,-0.3,8,1,1.4,8,1,3.2,8,1,5.7,8,1,3.8,8,1,5.0,8,1,4.5,8,1
1976/3/22,-2.4,8,1,1.4,8,1,4.3,8,1,6.8,8,1,5.3,8,1,5.8,8,1,6.9,8,1
1976/3/23,-2.6,8,1,2.9,8,1,4.5,8,1,8.2,8,1,6.0,8,1,5.9,8,1,7.2,8,1
1976/3/24,-1.7,8,1,2.3,8,1,5.3,8,1,7.4,8,1,5.8,8,1,5.9,8,1,7.1,8,1
1976/3/25,-0.9,8,1,2.2,8,1,6.0,8,1,7.6,8,1,7.1,8,1,6.7,8,1,9.3,8,1
1976/3/26,1.8,8,1,2.7,8,1,9.6,8,1,7.1,8,1,8.7,8,1,11.8,8,1,14.1,8,1
1976/3/27,1.0,8,1,6.1,8,1,12.3,8,1,9.6,8,1,11.4,8,1,11.2,8,1,11.6,8,1
1976/3/28,1.6,8,1,6.2,8,1,8.6,8,1,9.8,8,1,9.6,8,1,9.8,8,1,10.7,8,1
1976/3/29,0.9,8,1,4.6,8,1,9.3,8,1,8.1,8,1,8.9,8,1,11.3,8,1,12.0,8,1
1976/3/30,0.6,8,1,7.2,8,1,12.0,8,1,13.3,8,1,11.9,8,1,11.3,8,1,12.4,8,1
1976/3/31,-0.4,8,1,6.5,8,1,10.0,8,1,10.8,8,1,10.2,8,1,10.6,8,1,11.3,8,1
1976/4/1,0.5,8,1,4.9,8,1,9.5,8,1,6.7,8,1,8.8,8,1,10.2,8,1,9.8,8,1
1976/4/2,1.9,8,1,5.6,8,1,9.3,8,1,10.6,8,1,9.1,8,1,10.1,8,1,10.3,8,1
1976/4/3,1.9,8,1,5.5,8,1,8.1,8,1,7.1,8,1,5.2,8,1,7.8,8,1,6.4,8,1
1976/4/4,1.6,8,1,5.2,8,1,8.9,8,1,6.7,8,1,7.7,8,1,9.0,8,1,8.2,8,1
1976/4/5,2.4,8,1,4.9,8,1,9.8,8,1,9.8,8,1,9.0,8,1,10.7,8,1,11.2,8,1
1976/4/6,3.7,8,1,7.2,8,1,10.5,8,1,11.7,8,1,7.8,8,1,10.8,8,1,12.5,8,1
1976/4/7,1.9,8,1,6.2,8,1,8.3,8,1,10.7,8,1,9.7,8,1,9.5,8,1,11.4,8,1
1976/4/8,0.5,8,1,6.3,8,1,7.9,8,1,8.1,8,1,7.8,8,1,8.5,8,1,10.4,8,1
1976/4/9,0.7,8,1,5.2,8,1,7.7,8,1,6.1,8,1,8.4,8,1,8.2,8,1,11.6,8,1
1976/4/10,2.9,8,1,5.3,8,1,9.9,8,1,8.9,8,1,9.5,8,1,10.3,8,1,10.9,8,1
1976/4/11,5.0,8,1,7.6,8,1,10.8,8,1,10.3,8,1,9.8,8,1,11.9,8,1,11.8,8,1
1976/4/12,6.0,8,1,8.0,8,1,11.0,8,1,12.7,8,1,13.1,8,1,13.1,8,1,16.3,8,1
1976/4/13,8.9,8,1,9.7,8,1,13.3,8,1,13.2,8,1,14.0,8,1,17.4,8,1,20.4,8,1
1976/4/14,6.7,8,1,13.6,8,1,15.5,8,1,17.0,8,1,14.7,8,1,15.5,8,1,14.2,8,1
1976/4/15,7.2,8,1,12.8,8,1,14.5,8,1,14.0,8,1,13.8,8,1,15.9,8,1,14.2,8,1
1976/4/16,9.0,8,1,12.6,8,1,15.2,8,1,15.3,8,1,13.5,8,1,16.0,8,1,14.1,8,1
1976/4/17,4.1,8,1,11.4,8,1,15.8,8,1,16.4,8,1,13.9,8,1,16.4,8,1,14.8,8,1
1976/4/18,4.2,8,1,8.8,8,1,14.7,8,1,12.0,8,1,14.2,8,1,15.2,8,1,14.0,8,1
1976/4/19,7.2,8,1,9.7,8,1,14.0,8,1,13.8,8,1,14.3,8,1,17.0,8,1,13.9,8,1
1976/4/20,9.3,8,1,12.4,8,1,17.1,8,1,16.1,8,1,16.1,8,1,19.0,8,1,18.7,8,1
1976/4/21,7.2,8,1,16.2,8,1,17.7,8,1,18.8,8,1,15.7,8,1,17.9,8,1,17.1,8,1
1976/4/22,7.9,8,1,10.0,8,1,18.0,8,1,14.5,8,1,17.7,8,1,20.1,8,1,18.0,8,1
1976/4/23,6.9,8,1,11.6,8,1,16.6,8,1,16.2,8,1,16.2,8,1,19.2,8,1,16.3,8,1
1976/4/24,9.6,8,1,8.2,8,1,13.6,8,1,16.9,8,1,12.3,8,1,13.6,8,1,12.9,8,1
1976/4/25,10.7,8,1,10.6,8,1,14.4,8,1,14.2,8,1,12.2,8,1,15.0,8,1,15.0,8,1
1976/4/26,11.0,8,1,12.2,8,1,14.7,8,1,16.6,8,1,15.0,8,1,16.6,8,1,19.0,8,1
1976/4/27,9.9,8,1,14.3,8,1,17.9,8,1,18.7,8,1,17.0,8,1,19.5,8,1,17.9,8,1
1976/4/28,9.0,8,1,12.3,8,1,18.9,8,1,18.4,8,1,17.4,8,1,19.4,8,1,18.8,8,1
1976/4/29,10.5,8,1,14.1,8,1,15.8,8,1,18.1,8,1,15.5,8,1,15.2,8,1,16.8,8,1
1976/4/30,9.9,8,1,12.0,8,1,15.7,8,1,11.8,8,1,14.9,8,1,19.2,8,1,19.1,8,1
1976/5/1,6.9,8,1,11.3,8,1,18.7,8,1,13.9,8,1,15.9,8,1,18.5,8,1,14.7,8,1
1976/5/2,8.8,8,1,8.4,8,1,13.9,8,1,14.8,8,1,12.9,8,1,14.2,8,1,13.2,8,1
1976/5/3,6.2,8,1,7.7,8,1,13.5,8,1,9.9,8,1,14.1,8,1,14.3,8,1,13.9,8,1
1976/5/4,5.3,8,1,8.5,8,1,15.0,8,1,12.8,8,1,15.4,8,1,15.0,8,1,15.3,8,1
1976/5/5,7.6,8,1,12.4,8,1,14.3,8,1,13.8,8,1,14.5,8,1,15.0,8,1,15.6,8,1
1976/5/6,6.3,8,1,12.6,8,1,13.5,8,1,16.1,8,1,15.1,8,1,15.4,8,1,14.9,8,1
1976/5/7,7.1,8,1,12.2,8,1,14.9,8,1,15.3,8,1,13.9,8,1,15.7,8,1,17.7,8,1
1976/5/8,11.7,8,1,10.9,8,1,15.7,8,1,15.2,8,1,16.2,8,1,17.1,8,1,17.2,8,1
1976/5/9,13.2,8,1,13.9,8,1,16.6,8,1,16.0,8,1,16.2,8,1,18.0,8,1,16.7,8,1
1976/5/10,14.4,8,1,14.2,8,1,17.7,8,1,17.6,8,1,17.1,8,1,19.0,8,1,19.1,8,1
1976/5/11,15.6,8,1,14.9,8,1,17.8,8,1,18.3,8,1,18.4,8,1,19.7,8,1,19.9,8,1
1976/5/12,13.5,8,1,15.9,8,1,15.8,8,1,19.2,8,1,16.7,8,1,17.6,8,1,19.9,8,1
1976/5/13,12.4,8,1,16.2,8,1,15.6,8,1,20.3,8,1,16.7,8,1,17.7,8,1,16.8,8,1
1976/5/14,12.6,8,1,16.8,8,1,15.5,8,1,17.8,8,1,15.4,8,1,16.8,8,1,16.8,8,1
1976/5/15,17.3,8,1,16.5,8,1,16.6,8,1,18.4,8,1,16.7,8,1,18.9,8,1,19.2,8,1
1977/3/10,-3.6,8,1,3.8,8,1,7.2,8,1,9.5,8,1,7.3,8,1,8.2,8,1,8.0,8,1
1977/3/11,-3.0,8,1,4.7,8,1,7.2,8,1,8.5,8,1,5.6,8,1,8.2,8,1,6.5,8,1
1977/3/12,0.6,8,1,4.9,8,1,8.8,8,1,8.9,8,1,6.9,8,1,9.7,8,1,8.3,8,1
1977/3/13,4.4,8,1,6.1,8,1,9.2,8,1,10.2,8,1,7.2,8,1,10.7,8,1,11.3,8,1
1977/3/14,3.4,8,1,10.3,8,1,12.6,8,1,12.5,8,1,12.0,8,1,12.9,8,1,12.3,8,1
1977/3/15,2.7,8,1,8.8,8,1,11.2,8,1,14.2,8,1,10.6,8,1,12.8,8,1,11.7,8,1
1977/3/16,3.3,8,1,8.1,8,1,9.9,8,1,10.9,8,1,8.3,8,1,10.1,8,1,11.0,8,1
1977/3/17,2.8,8,1,7.1,8,1,10.1,8,1,8.2,8,1,10.0,8,1,10.8,8,1,12.3,8,1
1977/3/18,3.3,8,1,7.0,8,1,10.9,8,1,10.1,8,1,10.8,8,1,12.9,8,1,12.2,8,1
1977/3/19,1.2,8,1,5.3,8,1,10.0,8,1,9.8,8,1,11.8,8,1,11.9,8,1,11.8,8,1
1977/3/20,2.5,8,1,5.5,8,1,8.0,8,1,10.6,8,1,9.2,8,1,9.3,8,1,10.3,8,1
1977/3/21,0.8,8,1,4.5,8,1,8.7,8,1,8.3,8,1,8.9,8,1,10.0,8,1,10.8,8,1
1977/3/22,0.0,8,1,4.4,8,1,9.5,8,1,10.0,8,1,8.3,8,1,10.8,8,1,10.7,8,1
1977/3/23,2.0,8,1,6.1,8,1,11.2,8,1,10.7,8,1,12.3,8,1,13.8,8,1,12.0,8,1
1977/3/24,3.6,8,1,8.6,8,1,9.8,8,1,14.0,8,1,8.4,8,1,10.6,8,1,7.4,8,1
1977/3/25,-0.5,8,1,4.8,8,1,7.3,8,1,10.6,8,1,9.3,8,1,9.8,8,1,10.4,8,1
1977/3/26,-1.7,8,1,7.0,8,1,9.6,8,1,12.4,8,1,10.8,8,1,12.5,8,1,13.7,8,1
1977/3/27,-0.6,8,1,1.9,8,1,10.2,8,1,8.7,8,1,10.5,8,1,11.9,8,1,11.6,8,1
1977/3/28,-0.2,8,1,2.3,8,1,8.2,8,1,7.8,8,1,7.8,8,1,8.8,8,1,9.8,8,1
1977/3/29,2.9,8,1,3.9,8,1,9.6,8,1,8.1,8,1,7.8,8,1,10.8,8,1,9.6,8,1
1977/3/30,4.6,8,1,2.4,8,1,10.4,8,1,6.5,8,1,9.6,8,1,11.4,8,1,11.4,8,1
1977/3/31,3.8,8,1,8.6,8,1,11.0,8,1,11.7,8,1,10.3,8,1,11.3,8,1,9.2,8,1
1977/4/1,4.5,8,1,8.9,8,1,10.4,8,1,12.7,8,1,9.4,8,1,11.4,8,1,11.3,8,1
1977/4/2,1.3,8,1,6.1,8,1,10.5,8,1,13.1,8,1,11.3,8,1,12.7,8,1,12.5,8,1
1977/4/3,2.0,8,1,4.2,8,1,9.7,8,1,10.5,8,1,11.0,8,1,10.9,8,1,13.1,8,1
1977/4/4,3.3,8,1,6.2,8,1,9.3,8,1,10.1,8,1,11.6,8,1,11.3,8,1,12.4,8,1
1977/4/5,2.4,8,1,7.3,8,1,11.1,8,1,11.8,8,1,11.8,8,1,12.8,8,1,14.3,8,1
1977/4/6,2.3,8,1,8.3,8,1,10.9,8,1,14.6,8,1,11.1,8,1,13.5,8,1,15.8,8,1
1977/4/7,2.0,8,1,2.7,8,1,11.9,8,1,9.2,8,1,12.5,8,1,12.7,8,1,12.4,8,1
