ダウンロードした時刻：2023/08/29 04:53:38

,札幌,札幌,札幌,仙台,仙台,仙台,名古屋,名古屋,名古屋,東京,東京,東京,広島,広島,広島,大阪,大阪,大阪,福岡,福岡,福岡
1959/4/11,2.6,8,1,7.7,8,1,9.6,8,1,12.8,8,1,12.3,8,1,11.9,8,1,12.2,8,1
1959/4/12,5.0,8,1,10.7,8,1,7.8,8,1,11.4,8,1,11.0,8,1,10.8,8,1,13.0,8,1
1959/4/13,1.3,8,1,11.3,8,1,13.0,8,1,14.5,8,1,13.1,8,1,14.2,8,1,13.1,8,1
1959/4/14,2.5,8,1,7.9,8,1,10.4,8,1,11.8,8,1,12.2,8,1,12.3,8,1,12.4,8,1
1959/4/15,6.1,8,1,11.3,8,1,12.8,8,1,13.5,8,1,12.4,8,1,14.6,8,1,14.6,8,1
1959/4/16,7.1,8,1,13.3,8,1,12.4,8,1,14.7,8,1,14.7,8,1,15.6,8,1,17.0,8,1
1959/4/17,7.5,8,1,12.8,8,1,12.4,8,1,16.5,8,1,13.9,8,1,13.6,8,1,14.3,8,1
1959/4/18,2.6,8,1,9.3,8,1,12.0,8,1,13.6,8,1,12.1,8,1,12.6,8,1,12.3,8,1
1959/4/19,7.2,8,1,8.2,8,1,13.1,8,1,13.0,8,1,12.2,8,1,14.5,8,1,13.2,8,1
1959/4/20,12.1,8,1,11.5,8,1,14.6,8,1,14.3,8,1,14.8,8,1,17.1,8,1,16.8,8,1
1959/4/21,14.2,8,1,13.6,8,1,14.8,8,1,16.2,8,1,17.6,8,1,17.7,8,1,19.2,8,1
1959/4/22,14.9,8,1,15.0,8,1,16.9,8,1,16.4,8,1,16.6,8,1,18.4,8,1,17.5,8,1
1959/4/23,10.7,8,1,13.4,8,1,12.6,8,1,18.9,8,1,12.9,8,1,13.6,8,1,11.5,8,1
1959/4/24,11.9,8,1,10.7,8,1,12.1,8,1,15.5,8,1,15.1,8,1,14.0,8,1,14.5,8,1
1959/4/25,9.9,8,1,13.8,8,1,16.7,8,1,17.4,8,1,14.8,8,1,17.1,8,1,15.1,8,1
1959/4/26,10.5,8,1,12.9,8,1,17.9,8,1,18.7,8,1,16.3,8,1,19.2,8,1,17.4,8,1
1959/4/27,11.8,8,1,14.5,8,1,16.3,8,1,17.3,8,1,17.1,8,1,18.7,8,1,16.1,8,1
1959/4/28,13.1,8,1,16.6,8,1,17.2,8,1,21.2,8,1,16.1,8,1,17.4,8,1,15.2,8,1
1959/4/29,13.4,8,1,13.1,8,1,16.2,8,1,17.2,8,1,15.3,8,1,17.7,8,1,15.2,8,1
1959/4/30,14.3,8,1,14.4,8,1,17.4,8,1,18.7,8,1,16.7,8,1,19.0,8,1,16.2,8,1
1959/5/1,14.9,8,1,13.8,8,1,17.8,8,1,16.9,8,1,18.7,8,1,18.8,8,1,18.6,8,1
1959/5/2,13.6,8,1,17.0,8,1,19.1,8,1,19.4,8,1,19.0,8,1,19.4,8,1,19.9,8,1
1959/5/3,12.0,8,1,14.2,8,1,19.7,8,1,20.1,8,1,18.9,8,1,20.4,8,1,21.7,8,1
1959/5/4,9.9,8,1,17.6,8,1,21.7,8,1,22.4,8,1,20.8,8,1,23.0,8,1,24.7,8,1
1959/5/5,8.6,8,1,17.7,8,1,21.5,8,1,24.4,8,1,19.5,8,1,23.1,8,1,20.4,8,1
1959/5/6,6.5,8,1,14.3,8,1,17.8,8,1,15.8,8,1,18.9,8,1,17.6,8,1,16.9,8,1
1959/5/7,9.0,8,1,14.1,8,1,15.8,8,1,16.1,8,1,17.5,8,1,17.1,8,1,17.5,8,1
1959/5/8,10.6,8,1,15.1,8,1,13.5,8,1,16.6,8,1,14.6,8,1,15.3,8,1,16.2,8,1
1959/5/9,12.0,8,1,13.4,8,1,12.8,8,1,13.6,8,1,14.6,8,1,15.3,8,1,16.5,8,1
1959/5/10,12.6,8,1,13.2,8,1,17.2,8,1,16.5,8,1,17.3,8,1,18.4,8,1,18.0,8,1
1959/5/11,13.4,8,1,12.8,8,1,17.0,8,1,17.3,8,1,16.3,8,1,18.1,8,1,18.7,8,1
1959/5/12,12.0,8,1,14.8,8,1,15.8,8,1,18.3,8,1,16.6,8,1,17.2,8,1,16.8,8,1
1959/5/13,11.5,8,1,13.7,8,1,15.3,8,1,18.2,8,1,15.9,8,1,17.2,8,1,16.5,8,1
1959/5/14,7.8,8,1,17.3,8,1,18.1,8,1,18.6,8,1,17.3,8,1,18.3,8,1,17.8,8,1
1959/5/15,12.7,8,1,16.4,8,1,18.4,8,1,20.6,8,1,14.6,8,1,17.9,8,1,16.2,8,1
1960/3/10,-0.4,8,1,5.0,8,1,11.7,8,1,10.9,8,1,9.6,8,1,12.4,8,1,11.6,8,1
1960/3/11,5.4,8,1,8.2,8,1,12.6,8,1,11.1,8,1,12.2,8,1,15.0,8,1,12.7,8,1
1960/3/12,6.0,8,1,11.5,8,1,14.1,8,1,15.4,8,1,12.5,8,1,14.4,8,1,11.0,8,1
1960/3/13,-0.1,8,1,4.5,8,1,7.1,8,1,9.6,8,1,5.2,8,1,7.8,8,1,4.8,8,1
1960/3/14,-3.1,8,1,1.3,8,1,4.5,8,1,6.2,8,1,4.5,8,1,5.7,8,1,5.1,8,1
1960/3/15,-3.2,8,1,1.1,8,1,4.2,8,1,5.9,8,1,5.9,8,1,5.0,8,1,6.0,8,1
1960/3/16,-1.4,8,1,1.4,8,1,2.5,8,1,4.0,8,1,5.4,8,1,4.7,8,1,8.2,8,1
1960/3/17,1.0,8,1,4.6,8,1,4.5,8,1,7.5,8,1,5.8,8,1,4.8,8,1,7.2,8,1
1960/3/18,0.9,8,1,3.6,8,1,5.7,8,1,7.4,8,1,7.4,8,1,5.8,8,1,7.6,8,1
1960/3/19,2.3,8,1,5.1,8,1,7.9,8,1,8.0,8,1,7.9,8,1,8.1,8,1,10.5,8,1
1960/3/20,4.7,8,1,6.9,8,1,11.5,8,1,12.1,8,1,11.7,8,1,12.9,8,1,16.5,8,1
1960/3/21,-0.6,8,1,8.6,8,1,12.8,8,1,16.0,8,1,12.7,8,1,12.4,8,1,11.5,8,1
1960/3/22,-1.8,8,1,2.9,8,1,8.1,8,1,6.7,8,1,9.2,8,1,8.1,8,1,9.0,8,1
1960/3/23,-0.2,8,1,4.6,8,1,10.3,8,1,8.6,8,1,9.7,8,1,9.2,8,1,10.1,8,1
1960/3/24,-1.5,8,1,3.8,8,1,6.8,8,1,7.9,8,1,8.9,8,1,7.8,8,1,10.4,8,1
1960/3/25,0.5,8,1,4.0,8,1,7.4,8,1,7.0,8,1,5.1,8,1,7.2,8,1,9.5,8,1
1960/3/26,2.7,8,1,4.8,8,1,10.3,8,1,6.5,8,1,9.8,8,1,12.7,8,1,11.3,8,1
1960/3/27,2.1,8,1,7.1,8,1,7.9,8,1,10.5,8,1,8.7,8,1,8.4,8,1,9.2,8,1
1960/3/28,2.4,8,1,6.9,8,1,8.4,8,1,10.2,8,1,8.5,8,1,8.6,8,1,11.5,8,1
1960/3/29,3.8,8,1,10.7,8,1,12.0,8,1,13.7,8,1,12.1,8,1,12.9,8,1,16.3,8,1
1960/3/30,2.9,8,1,6.6,8,1,15.3,8,1,16.3,8,1,15.9,8,1,16.2,8,1,19.0,8,1
1960/3/31,1.9,8,1,5.2,8,1,13.4,8,1,16.3,8,1,13.0,8,1,15.1,8,1,12.6,8,1
1960/4/1,0.5,8,1,5.7,8,1,8.3,8,1,8.5,8,1,8.0,8,1,8.7,8,1,9.0,8,1
1960/4/2,-1.5,8,1,3.4,8,1,6.6,8,1,7.9,8,1,6.3,8,1,7.0,8,1,7.8,8,1
1960/4/3,0.8,8,1,3.7,8,1,6.8,8,1,7.0,8,1,7.2,8,1,7.6,8,1,8.3,8,1
1960/4/4,4.8,8,1,5.2,8,1,10.9,8,1,7.8,8,1,9.3,8,1,10.4,8,1,8.3,8,1
1960/4/5,2.9,8,1,8.6,8,1,11.4,8,1,10.0,8,1,10.5,8,1,11.5,8,1,9.6,8,1
1960/4/6,2.8,8,1,9.3,8,1,12.3,8,1,12.9,8,1,11.4,8,1,12.4,8,1,14.1,8,1
1960/4/7,1.4,8,1,5.8,8,1,8.7,8,1,11.9,8,1,10.3,8,1,10.1,8,1,10.8,8,1
1960/4/8,3.1,8,1,4.9,8,1,8.8,8,1,9.9,8,1,8.2,8,1,8.8,8,1,9.9,8,1
1960/4/9,7.0,8,1,6.8,8,1,12.1,8,1,12.7,8,1,11.1,8,1,11.9,8,1,14.4,8,1
1960/4/10,7.1,8,1,11.8,8,1,13.2,8,1,14.7,8,1,11.7,8,1,13.1,8,1,16.5,8,1
1960/4/11,2.4,8,1,8.0,8,1,11.4,8,1,15.2,8,1,12.8,8,1,11.7,8,1,13.2,8,1
1960/4/12,7.5,8,1,7.3,8,1,12.2,8,1,10.8,8,1,11.0,8,1,12.4,8,1,13.2,8,1
1960/4/13,6.6,8,1,9.1,8,1,14.0,8,1,12.5,8,1,12.9,8,1,16.6,8,1,16.3,8,1
1960/4/14,4.1,8,1,13.7,8,1,14.0,8,1,15.7,8,1,14.8,8,1,14.4,8,1,14.1,8,1
1960/4/15,3.1,8,1,8.3,8,1,11.4,8,1,13.2,8,1,11.1,8,1,12.5,8,1,12.9,8,1
1960/4/16,5.2,8,1,6.4,8,1,11.7,8,1,10.3,8,1,12.2,8,1,13.4,8,1,13.7,8,1
1960/4/17,3.4,8,1,8.7,8,1,10.1,8,1,11.5,8,1,10.5,8,1,10.8,8,1,11.1,8,1
1960/4/18,2.9,8,1,6.9,8,1,10.1,8,1,11.6,8,1,10.2,8,1,10.4,8,1,10.5,8,1
1960/4/19,6.4,8,1,6.4,8,1,10.8,8,1,11.4,8,1,10.7,8,1,12.3,8,1,13.8,8,1
1960/4/20,6.4,8,1,9.8,8,1,12.2,8,1,11.9,8,1,13.0,8,1,14.5,8,1,13.3,8,1
1960/4/21,7.5,8,1,12.8,8,1,13.5,8,1,16.5,8,1,12.0,8,1,13.6,8,1,13.4,8,1
1960/4/22,5.4,8,1,14.2,8,1,14.2,8,1,16.3,8,1,13.6,8,1,15.5,8,1,14.4,8,1
1960/4/23,4.9,8,1,8.2,8,1,16.0,8,1,15.5,8,1,15.0,8,1,17.3,8,1,15.8,8,1
1960/4/24,7.4,8,1,10.0,8,1,16.7,8,1,15.0,8,1,16.3,8,1,18.5,8,1,17.2,8,1
1960/4/25,12.2,8,1,12.8,8,1,14.1,8,1,16.5,8,1,15.5,8,1,16.9,8,1,18.3,8,1
1960/4/26,8.8,8,1,15.1,8,1,18.8,8,1,17.1,8,1,18.4,8,1,19.7,8,1,17.3,8,1
1960/4/27,7.0,8,1,13.0,8,1,17.3,8,1,15.7,8,1,16.3,8,1,17.5,8,1,15.9,8,1
1960/4/28,6.9,8,1,11.9,8,1,17.6,8,1,13.3,8,1,17.4,8,1,17.6,8,1,15.3,8,1
1960/4/29,8.2,8,1,12.0,8,1,17.3,8,1,16.1,8,1,17.0,8,1,18.3,8,1,15.3,8,1
1960/4/30,10.3,8,1,11.9,8,1,15.1,8,1,13.9,8,1,17.1,8,1,15.7,8,1,16.4,8,1
1960/5/1,9.9,8,1,13.4,8,1,17.1,8,1,16.8,8,1,17.6,8,1,18.1,8,1,17.8,8,1
1960/5/2,9.9,8,1,13.9,8,1,17.0,8,1,16.7,8,1,18.2,8,1,18.6,8,1,18.5,8,1
1960/5/3,9.1,8,1,15.7,8,1,18.4,8,1,18.0,8,1,17.9,8,1,19.3,8,1,23.0,8,1
1960/5/4,13.2,8,1,15.7,8,1,17.3,8,1,19.1,8,1,16.7,8,1,18.1,8,1,20.7,8,1
1960/5/5,8.6,8,1,17.6,8,1,17.7,8,1,20.0,8,1,18.9,8,1,20.2,8,1,17.9,8,1
1960/5/6,9.6,8,1,14.2,8,1,20.7,8,1,19.3,8,1,17.3,8,1,20.2,8,1,16.1,8,1
1960/5/7,10.8,8,1,11.6,8,1,14.1,8,1,12.1,8,1,14.1,8,1,14.3,8,1,14.6,8,1
1960/5/8,8.9,8,1,11.8,8,1,14.0,8,1,14.5,8,1,14.0,8,1,15.3,8,1,15.2,8,1
1960/5/9,7.8,8,1,13.3,8,1,14.9,8,1,15.5,8,1,12.5,8,1,16.5,8,1,13.7,8,1
1960/5/10,9.0,8,1,11.4,8,1,12.4,8,1,11.2,8,1,13.0,8,1,13.2,8,1,15.1,8,1
1960/5/11,9.9,8,1,10.7,8,1,15.3,8,1,11.4,8,1,13.9,8,1,16.3,8,1,14.8,8,1
1960/5/12,8.8,8,1,12.2,8,1,16.7,8,1,15.4,8,1,16.9,8,1,17.0,8,1,19.2,8,1
1960/5/13,8.2,8,1,17.0,8,1,19.3,8,1,19.4,8,1,18.4,8,1,19.5,8,1,20.5,8,1
1960/5/14,10.0,8,1,11.3,8,1,17.2,8,1,16.9,8,1,17.9,8,1,19.3,8,1,21.4,8,1
1960/5/15,14.0,8,1,15.5,8,1,21.3,8,1,19.8,8,1,18.6,8,1,21.8,8,1,17.6,8,1
1961/3/10,-3.5,8,1,-0.2,8,1,2.1,8,1,4.1,8,1,4.1,8,1,3.7,8,1,5.2,8,1
1961/3/11,-0.8,8,1,2.6,8,1,4.7,8,1,6.5,8,1,4.4,8,1,5.3,8,1,6.5,8,1
1961/3/12,-1.9,8,1,5.1,8,1,7.9,8,1,8.8,8,1,8.3,8,1,8.2,8,1,11.0,8,1
1961/3/13,-0.9,8,1,5.3,8,1,7.2,8,1,9.1,8,1,9.5,8,1,7.9,8,1,12.1,8,1
1961/3/14,-1.8,8,1,2.4,8,1,9.1,8,1,6.1,8,1,11.2,8,1,9.7,8,1,12.3,8,1
1961/3/15,-1.7,8,1,3.5,8,1,8.9,8,1,7.7,8,1,9.0,8,1,9.2,8,1,9.7,8,1
1961/3/16,-0.1,8,1,2.6,8,1,8.1,8,1,5.2,8,1,8.1,8,1,9.1,8,1,9.6,8,1
1961/3/17,3.8,8,1,5.6,8,1,10.1,8,1,9.6,8,1,8.4,8,1,9.7,8,1,9.9,8,1
1961/3/18,5.3,8,1,9.7,8,1,12.5,8,1,12.1,8,1,11.7,8,1,12.9,8,1,16.5,8,1
1961/3/19,2.2,8,1,4.4,8,1,10.4,8,1,7.1,8,1,12.5,8,1,11.2,8,1,13.1,8,1
1961/3/20,-1.2,8,1,4.3,8,1,8.2,8,1,7.2,8,1,10.8,8,1,9.6,8,1,11.0,8,1
1961/3/21,-2.4,8,1,3.9,8,1,7.3,8,1,6.6,8,1,8.0,8,1,8.1,8,1,9.6,8,1
1961/3/22,-0.7,8,1,3.6,8,1,8.0,8,1,8.5,8,1,8.1,8,1,8.0,8,1,9.2,8,1
1961/3/23,-0.3,8,1,4.5,8,1,7.3,8,1,9.3,8,1,8.0,8,1,8.1,8,1,8.5,8,1
1961/3/24,1.2,8,1,5.2,8,1,8.8,8,1,8.9,8,1,7.3,8,1,8.5,8,1,9.8,8,1
1961/3/25,-1.1,8,1,7.7,8,1,12.0,8,1,11.6,8,1,10.1,8,1,11.5,8,1,10.2,8,1
1961/3/26,0.9,8,1,2.3,8,1,7.9,8,1,4.6,8,1,6.7,8,1,7.2,8,1,8.6,8,1
1961/3/27,-1.2,8,1,0.3,8,1,7.3,8,1,3.2,8,1,5.8,8,1,7.0,8,1,6.8,8,1
1961/3/28,-0.6,8,1,3.7,8,1,7.4,8,1,7.8,8,1,8.3,8,1,8.9,8,1,9.2,8,1
1961/3/29,0.8,8,1,5.1,8,1,9.5,8,1,9.2,8,1,9.4,8,1,10.0,8,1,10.2,8,1
1961/3/30,4.7,8,1,6.3,8,1,12.2,8,1,13.8,8,1,11.2,8,1,12.2,8,1,10.9,8,1
1961/3/31,3.4,8,1,9.4,8,1,13.0,8,1,12.9,8,1,10.8,8,1,12.7,8,1,11.9,8,1
1961/4/1,4.3,8,1,9.8,8,1,13.9,8,1,14.0,8,1,12.0,8,1,13.8,8,1,15.5,8,1
1961/4/2,4.8,8,1,7.9,8,1,11.5,8,1,12.4,8,1,13.9,8,1,14.5,8,1,12.5,8,1
1961/4/3,7.2,8,1,12.5,8,1,12.4,8,1,13.2,8,1,11.7,8,1,13.4,8,1,17.8,8,1
1961/4/4,8.8,8,1,16.4,8,1,15.3,8,1,16.5,8,1,15.3,8,1,18.4,8,1,20.0,8,1
1961/4/5,4.5,8,1,15.7,8,1,18.5,8,1,20.6,8,1,18.0,8,1,19.3,8,1,15.1,8,1
1961/4/6,3.0,8,1,8.4,8,1,10.9,8,1,14.5,8,1,11.7,8,1,12.7,8,1,11.5,8,1
1961/4/7,2.5,8,1,7.3,8,1,10.7,8,1,12.6,8,1,9.5,8,1,10.8,8,1,12.4,8,1
1961/4/8,4.7,8,1,10.6,8,1,11.9,8,1,14.5,8,1,10.5,8,1,12.3,8,1,14.2,8,1
1961/4/9,1.1,8,1,6.3,8,1,9.6,8,1,10.5,8,1,8.7,8,1,9.8,8,1,10.0,8,1
1961/4/10,4.6,8,1,5.6,8,1,8.8,8,1,8.7,8,1,7.5,8,1,9.0,8,1,9.8,8,1
1961/4/11,6.9,8,1,8.4,8,1,12.6,8,1,11.7,8,1,9.0,8,1,14.0,8,1,15.3,8,1
1961/4/12,6.6,8,1,10.5,8,1,12.3,8,1,13.3,8,1,13.2,8,1,15.7,8,1,15.8,8,1
1961/4/13,10.7,8,1,13.7,8,1,17.5,8,1,15.5,8,1,15.4,8,1,17.3,8,1,15.3,8,1
1961/4/14,9.0,8,1,12.2,8,1,18.1,8,1,16.5,8,1,16.1,8,1,17.8,8,1,14.0,8,1
1961/4/15,8.8,8,1,11.4,8,1,14.2,8,1,14.8,8,1,14.3,8,1,15.1,8,1,12.3,8,1
1961/4/16,6.7,8,1,9.0,8,1,11.5,8,1,14.3,8,1,10.3,8,1,11.8,8,1,11.6,8,1
1961/4/17,6.8,8,1,11.5,8,1,13.5,8,1,14.3,8,1,11.9,8,1,13.4,8,1,12.3,8,1
1961/4/18,6.4,8,1,8.6,8,1,12.3,8,1,13.0,8,1,12.9,8,1,13.6,8,1,12.8,8,1
1961/4/19,6.9,8,1,9.2,8,1,13.8,8,1,15.5,8,1,14.0,8,1,14.9,8,1,14.5,8,1
1961/4/20,7.3,8,1,11.6,8,1,16.7,8,1,17.2,8,1,16.8,8,1,16.6,8,1,17.5,8,1
1961/4/21,11.9,8,1,15.5,8,1,16.5,8,1,19.6,8,1,14.6,8,1,17.7,8,1,16.1,8,1
1961/4/22,4.9,8,1,12.8,8,1,16.0,8,1,16.4,8,1,16.5,8,1,16.7,8,1,15.5,8,1
1961/4/23,6.0,8,1,9.4,8,1,16.7,8,1,13.3,8,1,16.4,8,1,19.6,8,1,15.1,8,1
1961/4/24,6.8,8,1,12.2,8,1,16.3,8,1,15.9,8,1,16.6,8,1,16.0,8,1,14.5,8,1
1961/4/25,6.0,8,1,9.2,8,1,12.8,8,1,13.7,8,1,13.5,8,1,13.7,8,1,13.9,8,1
1961/4/26,11.8,8,1,11.4,8,1,13.7,8,1,14.7,8,1,11.3,8,1,14.8,8,1,12.0,8,1
1961/4/27,8.5,8,1,12.4,8,1,14.5,8,1,17.3,8,1,14.2,8,1,15.3,8,1,14.3,8,1
1961/4/28,13.0,8,1,13.3,8,1,16.4,8,1,17.6,8,1,15.2,8,1,16.6,8,1,16.5,8,1
1961/4/29,16.7,8,1,13.9,8,1,15.5,8,1,17.1,8,1,17.0,8,1,17.4,8,1,17.8,8,1
1961/4/30,15.0,8,1,18.2,8,1,17.9,8,1,18.4,8,1,17.9,8,1,18.2,8,1,17.3,8,1
1961/5/1,10.9,8,1,14.4,8,1,19.6,8,1,18.9,8,1,18.1,8,1,19.3,8,1,18.5,8,1
1961/5/2,12.7,8,1,15.6,8,1,20.5,8,1,19.5,8,1,18.4,8,1,20.8,8,1,19.4,8,1
1961/5/3,14.7,8,1,17.0,8,1,17.8,8,1,19.0,8,1,16.9,8,1,19.1,8,1,19.2,8,1
1961/5/4,14.1,8,1,15.7,8,1,18.0,8,1,19.1,8,1,15.7,8,1,18.1,8,1,15.9,8,1
1961/5/5,11.9,8,1,16.1,8,1,16.0,8,1,19.8,8,1,14.1,8,1,16.4,8,1,14.2,8,1
1961/5/6,7.1,8,1,12.4,8,1,16.0,8,1,17.7,8,1,13.3,8,1,15.4,8,1,15.2,8,1
1961/5/7,9.3,8,1,12.0,8,1,17.5,8,1,17.4,8,1,16.1,8,1,17.5,8,1,20.0,8,1
1961/5/8,11.8,8,1,16.3,8,1,18.3,8,1,18.2,8,1,19.2,8,1,20.6,8,1,21.1,8,1
1961/5/9,16.2,8,1,16.2,8,1,19.9,8,1,19.6,8,1,20.1,8,1,21.2,8,1,20.9,8,1
1961/5/10,15.1,8,1,18.1,8,1,20.3,8,1,21.3,8,1,21.0,8,1,20.7,8,1,22.8,8,1
1961/5/11,12.9,8,1,19.2,8,1,20.7,8,1,22.5,8,1,20.1,8,1,23.2,8,1,22.5,8,1
1961/5/12,12.3,8,1,20.0,8,1,19.2,8,1,23.0,8,1,18.3,8,1,20.2,8,1,17.5,8,1
1961/5/13,7.1,8,1,16.2,8,1,18.4,8,1,20.4,8,1,17.4,8,1,19.0,8,1,16.8,8,1
1961/5/14,13.5,8,1,15.0,8,1,18.3,8,1,18.1,8,1,18.0,8,1,20.2,8,1,20.4,8,1
1961/5/15,15.6,8,1,15.8,8,1,20.4,8,1,17.0,8,1,19.6,8,1,21.1,8,1,21.5,8,1
1962/3/10,0.0,8,1,8.1,8,1,10.0,8,1,11.4,8,1,10.1,8,1,10.4,8,1,9.6,8,1
1962/3/11,-2.3,8,1,5.1,8,1,8.6,8,1,9.7,8,1,9.3,8,1,9.5,8,1,9.0,8,1
1962/3/12,-1.9,8,1,8.0,8,1,9.5,8,1,10.6,8,1,11.8,8,1,11.2,8,1,11.3,8,1
1962/3/13,-4.6,8,1,3.2,8,1,10.0,8,1,11.5,8,1,10.3,8,1,10.7,8,1,11.6,8,1
1962/3/14,-2.5,8,1,3.1,8,1,11.2,8,1,10.5,8,1,11.8,8,1,12.3,8,1,13.9,8,1
1962/3/15,3.9,8,1,6.0,8,1,11.3,8,1,9.6,8,1,13.3,8,1,12.1,8,1,13.3,8,1
1962/3/16,-3.2,8,1,2.7,8,1,6.6,8,1,9.9,8,1,6.3,8,1,7.3,8,1,6.6,8,1
1962/3/17,-2.8,8,1,0.1,8,1,3.8,8,1,6.4,8,1,3.8,8,1,5.2,8,1,3.7,8,1
1962/3/18,-0.8,8,1,2.7,8,1,4.9,8,1,6.8,8,1,5.2,8,1,5.9,8,1,6.6,8,1
1962/3/19,-0.4,8,1,4.6,8,1,8.6,8,1,9.5,8,1,8.5,8,1,9.7,8,1,13.1,8,1
1962/3/20,0.6,8,1,3.5,8,1,8.7,8,1,7.7,8,1,11.4,8,1,12.2,8,1,15.5,8,1
1962/3/21,-1.5,8,1,1.6,8,1,10.2,8,1,6.1,8,1,11.4,8,1,12.3,8,1,11.7,8,1
1962/3/22,0.1,8,1,5.1,8,1,8.2,8,1,9.5,8,1,8.4,8,1,8.6,8,1,9.3,8,1
1962/3/23,-0.7,8,1,3.5,8,1,6.9,8,1,5.5,8,1,5.6,8,1,6.5,8,1,6.9,8,1
1962/3/24,-1.9,8,1,2.6,8,1,5.8,8,1,5.0,8,1,4.5,8,1,5.5,8,1,6.4,8,1
1962/3/25,-1.2,8,1,3.7,8,1,6.7,8,1,6.8,8,1,5.8,8,1,7.3,8,1,9.5,8,1
1962/3/26,2.6,8,1,4.6,8,1,6.4,8,1,7.2,8,1,6.7,8,1,6.9,8,1,5.7,8,1
1962/3/27,2.5,8,1,5.4,8,1,6.4,8,1,8.4,8,1,8.1,8,1,7.2,8,1,8.6,8,1
1962/3/28,1.7,8,1,8.8,8,1,9.9,8,1,11.7,8,1,10.6,8,1,10.4,8,1,12.5,8,1
1962/3/29,0.2,8,1,5.9,8,1,10.5,8,1,10.7,8,1,10.6,8,1,11.3,8,1,8.9,8,1
1962/3/30,1.1,8,1,3.2,8,1,8.5,8,1,4.6,8,1,7.9,8,1,8.3,8,1,8.0,8,1
1962/3/31,2.8,8,1,4.4,8,1,8.4,8,1,6.9,8,1,7.3,8,1,8.0,8,1,7.4,8,1
1962/4/1,3.9,8,1,5.5,8,1,12.0,8,1,10.1,8,1,10.7,8,1,12.0,8,1,11.9,8,1
1962/4/2,6.5,8,1,9.4,8,1,13.4,8,1,13.1,8,1,12.0,8,1,14.7,8,1,15.9,8,1
1962/4/3,7.7,8,1,11.9,8,1,12.1,8,1,15.7,8,1,8.4,8,1,11.5,8,1,6.5,8,1
1962/4/4,2.6,8,1,5.7,8,1,5.6,8,1,10.1,8,1,5.2,8,1,6.0,8,1,6.1,8,1
1962/4/5,3.5,8,1,5.1,8,1,8.8,8,1,9.4,8,1,7.4,8,1,8.2,8,1,9.4,8,1
1962/4/6,6.5,8,1,7.1,8,1,10.9,8,1,13.1,8,1,10.3,8,1,10.9,8,1,14.4,8,1
1962/4/7,9.5,8,1,9.4,8,1,14.0,8,1,15.2,8,1,14.3,8,1,16.0,8,1,18.3,8,1
1962/4/8,9.1,8,1,11.7,8,1,15.4,8,1,15.5,8,1,15.0,8,1,17.7,8,1,19.3,8,1
1962/4/9,9.5,8,1,14.9,8,1,15.1,8,1,17.9,8,1,14.8,8,1,15.7,8,1,15.1,8,1
1962/4/10,4.9,8,1,12.7,8,1,14.9,8,1,16.9,8,1,14.8,8,1,15.3,8,1,13.5,8,1
1962/4/11,6.9,8,1,11.1,8,1,13.7,8,1,14.5,8,1,11.9,8,1,13.0,8,1,10.6,8,1
1962/4/12,8.8,8,1,9.5,8,1,14.4,8,1,12.5,8,1,11.5,8,1,13.9,8,1,11.1,8,1
1962/4/13,8.6,8,1,9.3,8,1,12.6,8,1,11.3,8,1,10.5,8,1,14.2,8,1,11.9,8,1
1962/4/14,8.8,8,1,10.5,8,1,11.8,8,1,13.5,8,1,11.4,8,1,11.7,8,1,10.9,8,1
1962/4/15,8.5,8,1,9.5,8,1,12.3,8,1,12.4,8,1,10.5,8,1,11.7,8,1,10.4,8,1
1962/4/16,8.9,8,1,8.7,8,1,13.0,8,1,12.1,8,1,12.2,8,1,15.1,8,1,11.4,8,1
1962/4/17,9.8,8,1,8.9,8,1,13.3,8,1,12.4,8,1,13.3,8,1,15.2,8,1,14.8,8,1
1962/4/18,8.5,8,1,7.7,8,1,9.3,8,1,11.0,8,1,10.1,8,1,10.0,8,1,10.0,8,1
1962/4/19,5.8,8,1,7.2,8,1,10.0,8,1,11.6,8,1,9.2,8,1,10.4,8,1,11.7,8,1
1962/4/20,7.7,8,1,13.8,8,1,12.8,8,1,15.9,8,1,12.9,8,1,14.0,8,1,15.3,8,1
1962/4/21,11.5,8,1,13.5,8,1,14.6,8,1,15.4,8,1,13.8,8,1,15.6,8,1,16.9,8,1
1962/4/22,11.8,8,1,12.4,8,1,16.5,8,1,16.4,8,1,14.1,8,1,16.1,8,1,13.8,8,1
1962/4/23,12.4,8,1,12.9,8,1,16.5,8,1,15.9,8,1,16.5,8,1,16.5,8,1,15.5,8,1
1962/4/24,8.9,8,1,11.6,8,1,13.8,8,1,16.7,8,1,15.6,8,1,15.0,8,1,14.8,8,1
1962/4/25,8.9,8,1,12.0,8,1,13.1,8,1,15.3,8,1,11.8,8,1,14.7,8,1,13.7,8,1
1962/4/26,12.4,8,1,11.0,8,1,15.1,8,1,14.1,8,1,14.4,8,1,16.6,8,1,14.3,8,1
1962/4/27,14.5,8,1,15.5,8,1,15.3,8,1,17.8,8,1,15.8,8,1,16.4,8,1,15.2,8,1
1962/4/28,11.0,8,1,12.3,8,1,12.4,8,1,15.8,8,1,14.1,8,1,14.6,8,1,14.4,8,1
