ダウンロードした時刻：2023/08/29 04:55:45

,札幌,札幌,札幌,仙台,仙台,仙台,名古屋,名古屋,名古屋,東京,東京,東京,広島,広島,広島,大阪,大阪,大阪,福岡,福岡,福岡
2013/4/10,4.8,8,1,8.8,8,1,11.4,8,1,13.6,8,1,10.5,8,1,11.8,8,1,10.6,8,1
2013/4/11,4.5,8,1,7.4,8,1,8.6,8,1,9.7,8,1,8.1,8,1,9.6,8,1,10.1,8,1
2013/4/12,3.1,8,1,7.3,8,1,8.7,8,1,11.4,8,1,9.8,8,1,10.3,8,1,11.9,8,1
2013/4/13,6.4,8,1,8.5,8,1,10.9,8,1,12.3,8,1,10.2,8,1,11.4,8,1,13.3,8,1
2013/4/14,8.3,8,1,13.3,8,1,14.4,8,1,16.6,8,1,14.2,8,1,15.8,8,1,18.1,8,1
2013/4/15,5.7,8,1,11.3,8,1,16.9,8,1,17.2,8,1,15.4,8,1,16.8,8,1,16.2,8,1
2013/4/16,6.7,8,1,9.9,8,1,17.5,8,1,16.4,8,1,17.8,8,1,18.2,8,1,21.1,8,1
2013/4/17,4.4,8,1,15.6,8,1,18.6,8,1,20.9,8,1,19.3,8,1,19.3,8,1,18.0,8,1
2013/4/18,4.9,8,1,9.4,8,1,18.9,8,1,19.9,8,1,18.3,8,1,18.9,8,1,15.9,8,1
2013/4/19,3.4,8,1,7.9,8,1,13.0,8,1,14.5,8,1,13.2,8,1,12.1,8,1,13.0,8,1
2013/4/20,5.5,8,1,7.3,8,1,10.9,8,1,9.2,8,1,7.7,8,1,10.4,8,1,9.6,8,1
2013/4/21,7.1,8,1,3.6,8,1,10.2,8,1,7.4,8,1,10.8,8,1,9.4,8,1,11.9,8,1
2013/4/22,8.6,8,1,8.8,8,1,11.1,8,1,11.8,8,1,11.3,8,1,11.3,8,1,12.6,8,1
2013/4/23,10.7,8,1,10.5,8,1,12.8,8,1,14.3,8,1,12.3,8,1,13.4,8,1,15.4,8,1
2013/4/24,9.7,8,1,12.2,8,1,14.6,8,1,16.8,8,1,14.3,8,1,14.6,8,1,17.1,8,1
2013/4/25,8.8,8,1,15.8,8,1,17.5,8,1,18.0,8,1,16.0,8,1,16.9,8,1,17.1,8,1
2013/4/26,8.6,8,1,11.0,8,1,14.1,8,1,17.5,8,1,15.3,8,1,15.0,8,1,15.6,8,1
2013/4/27,7.0,8,1,11.1,8,1,12.7,8,1,15.8,8,1,14.4,8,1,14.7,8,1,16.6,8,1
2013/4/28,5.4,8,1,12.1,8,1,15.0,8,1,16.8,8,1,15.6,8,1,16.4,8,1,18.0,8,1
2013/4/29,5.8,8,1,13.5,8,1,17.0,8,1,17.9,8,1,17.7,8,1,18.0,8,1,21.4,8,1
2013/4/30,5.1,8,1,13.4,8,1,15.6,8,1,19.6,8,1,15.4,8,1,16.3,8,1,16.7,8,1
2013/5/1,5.5,8,1,9.1,8,1,13.2,8,1,14.5,8,1,13.4,8,1,12.9,8,1,13.8,8,1
2013/5/2,4.6,8,1,9.7,8,1,12.2,8,1,14.6,8,1,13.4,8,1,12.1,8,1,14.0,8,1
2013/5/3,4.6,8,1,10.8,8,1,13.8,8,1,14.8,8,1,14.6,8,1,13.6,8,1,15.5,8,1
2013/5/4,5.9,8,1,13.7,8,1,15.3,8,1,16.2,8,1,15.0,8,1,15.3,8,1,16.6,8,1
2013/5/5,7.8,8,1,15.2,8,1,17.0,8,1,18.1,8,1,16.0,8,1,16.8,8,1,18.0,8,1
2013/5/6,6.0,8,1,15.4,8,1,18.0,8,1,20.1,8,1,18.1,8,1,18.7,8,1,19.3,8,1
2013/5/7,5.0,8,1,10.1,8,1,16.0,8,1,15.5,8,1,17.9,8,1,15.0,8,1,17.1,8,1
2013/5/8,7.8,8,1,12.0,8,1,16.0,8,1,17.3,8,1,16.9,8,1,15.7,8,1,17.3,8,1
2013/5/9,11.2,8,1,14.2,8,1,19.7,8,1,19.5,8,1,18.6,8,1,19.5,8,1,20.8,8,1
2013/5/10,12.9,8,1,12.3,8,1,17.9,8,1,22.4,8,1,16.9,8,1,17.8,8,1,19.5,8,1
2013/5/11,9.8,8,1,12.8,8,1,16.6,8,1,18.9,8,1,18.3,8,1,17.2,8,1,19.1,8,1
2013/5/12,10.7,8,1,11.4,8,1,20.1,8,1,19.9,8,1,18.6,8,1,20.0,8,1,20.4,8,1
2013/5/13,8.7,8,1,9.4,8,1,20.8,8,1,19.2,8,1,20.3,8,1,21.5,8,1,21.5,8,1
2013/5/14,10.3,8,1,14.5,8,1,22.0,8,1,22.8,8,1,21.2,8,1,22.6,8,1,21.7,8,1
2013/5/15,9.6,8,1,11.4,8,1,21.5,8,1,20.7,8,1,21.7,8,1,21.8,8,1,22.2,8,1
2014/3/10,-1.9,8,1,0.7,8,1,2.4,8,1,4.9,8,1,4.3,8,1,4.0,8,1,7.1,8,1
2014/3/11,-2.7,8,1,2.7,8,1,4.5,8,1,6.1,8,1,5.9,8,1,6.5,8,1,8.4,8,1
2014/3/12,-2.1,8,1,3.0,8,1,9.0,8,1,11.0,8,1,9.4,8,1,10.7,8,1,13.5,8,1
2014/3/13,-0.4,8,1,4.0,8,1,10.4,8,1,12.3,8,1,9.3,8,1,9.9,8,1,10.9,8,1
2014/3/14,-0.1,8,1,4.3,8,1,6.9,8,1,10.1,8,1,6.3,8,1,6.5,8,1,5.5,8,1
2014/3/15,-1.0,8,1,3.5,8,1,6.6,8,1,8.3,8,1,6.7,8,1,7.0,8,1,8.7,8,1
2014/3/16,0.6,8,1,6.0,8,1,8.9,8,1,10.8,8,1,11.0,8,1,10.7,8,1,13.3,8,1
2014/3/17,1.7,8,1,6.3,8,1,11.5,8,1,12.1,8,1,12.8,8,1,13.1,8,1,15.1,8,1
2014/3/18,2.1,8,1,7.6,8,1,11.3,8,1,15.4,8,1,14.4,8,1,13.4,8,1,17.1,8,1
2014/3/19,1.5,8,1,6.8,8,1,11.0,8,1,11.2,8,1,13.3,8,1,11.7,8,1,14.0,8,1
2014/3/20,0.9,8,1,3.4,8,1,9.2,8,1,8.1,8,1,11.7,8,1,10.2,8,1,11.3,8,1
2014/3/21,-0.8,8,1,2.5,8,1,6.2,8,1,10.1,8,1,6.4,8,1,6.8,8,1,9.3,8,1
2014/3/22,0.0,8,1,5.2,8,1,7.1,8,1,9.3,8,1,7.3,8,1,8.0,8,1,9.4,8,1
2014/3/23,0.9,8,1,5.9,8,1,10.1,8,1,11.6,8,1,9.8,8,1,10.5,8,1,12.3,8,1
2014/3/24,4.8,8,1,10.0,8,1,12.7,8,1,13.6,8,1,12.2,8,1,13.2,8,1,13.9,8,1
2014/3/25,7.6,8,1,14.1,8,1,14.9,8,1,16.6,8,1,14.6,8,1,16.1,8,1,15.9,8,1
2014/3/26,5.8,8,1,12.8,8,1,12.4,8,1,16.4,8,1,14.3,8,1,13.3,8,1,17.4,8,1
2014/3/27,5.2,8,1,10.4,8,1,14.8,8,1,12.6,8,1,17.1,8,1,13.9,8,1,15.1,8,1
2014/3/28,5.3,8,1,10.6,8,1,14.4,8,1,14.8,8,1,15.6,8,1,14.2,8,1,17.0,8,1
2014/3/29,6.8,8,1,13.8,8,1,15.1,8,1,17.7,8,1,15.1,8,1,16.3,8,1,16.8,8,1
2014/3/30,4.2,8,1,8.7,8,1,14.7,8,1,16.5,8,1,14.7,8,1,14.8,8,1,14.2,8,1
2014/3/31,4.4,8,1,9.9,8,1,12.9,8,1,15.7,8,1,13.8,8,1,13.3,8,1,13.0,8,1
2014/4/1,4.7,8,1,10.3,8,1,13.4,8,1,13.9,8,1,13.7,8,1,13.5,8,1,15.2,8,1
2014/4/2,6.4,8,1,9.6,8,1,14.5,8,1,15.2,8,1,14.4,8,1,16.5,8,1,16.6,8,1
2014/4/3,7.2,8,1,12.2,8,1,16.1,8,1,13.8,8,1,14.6,8,1,16.9,8,1,15.4,8,1
2014/4/4,2.4,8,1,12.1,8,1,11.9,8,1,15.3,8,1,10.5,8,1,11.5,8,1,10.8,8,1
2014/4/5,1.6,8,1,6.0,8,1,8.8,8,1,11.4,8,1,6.6,8,1,8.2,8,1,9.5,8,1
2014/4/6,2.7,8,1,5.8,8,1,7.6,8,1,9.0,8,1,7.5,8,1,7.8,8,1,10.1,8,1
2014/4/7,4.5,8,1,9.2,8,1,10.7,8,1,11.4,8,1,9.0,8,1,10.1,8,1,11.6,8,1
2014/4/8,3.9,8,1,11.1,8,1,14.6,8,1,15.8,8,1,12.4,8,1,14.0,8,1,14.0,8,1
2014/4/9,8.5,8,1,9.6,8,1,15.9,8,1,15.5,8,1,14.7,8,1,16.4,8,1,15.0,8,1
2014/4/10,3.9,8,1,10.2,8,1,14.1,8,1,16.1,8,1,14.9,8,1,14.9,8,1,15.0,8,1
2014/4/11,2.9,8,1,8.1,8,1,11.7,8,1,12.9,8,1,13.4,8,1,12.3,8,1,15.9,8,1
2014/4/12,4.5,8,1,9.7,8,1,13.4,8,1,14.6,8,1,12.7,8,1,13.1,8,1,16.9,8,1
2014/4/13,4.1,8,1,8.1,8,1,13.4,8,1,14.4,8,1,11.4,8,1,13.0,8,1,14.0,8,1
2014/4/14,7.7,8,1,8.6,8,1,14.9,8,1,14.0,8,1,14.3,8,1,14.7,8,1,14.5,8,1
2014/4/15,9.1,8,1,11.6,8,1,16.3,8,1,16.3,8,1,13.1,8,1,14.1,8,1,16.4,8,1
2014/4/16,6.0,8,1,14.1,8,1,18.3,8,1,18.7,8,1,15.3,8,1,16.8,8,1,17.7,8,1
2014/4/17,5.0,8,1,11.5,8,1,19.5,8,1,17.7,8,1,16.5,8,1,18.7,8,1,17.0,8,1
2014/4/18,4.5,8,1,8.9,8,1,16.3,8,1,11.8,8,1,15.2,8,1,15.7,8,1,16.1,8,1
2014/4/19,3.6,8,1,6.6,8,1,14.7,8,1,11.7,8,1,15.3,8,1,13.6,8,1,15.5,8,1
2014/4/20,6.0,8,1,7.3,8,1,11.4,8,1,11.0,8,1,12.6,8,1,12.4,8,1,14.4,8,1
2014/4/21,8.6,8,1,10.6,8,1,13.1,8,1,13.4,8,1,15.9,8,1,15.9,8,1,16.6,8,1
2014/4/22,8.5,8,1,11.8,8,1,14.9,8,1,15.2,8,1,15.1,8,1,15.8,8,1,16.1,8,1
2014/4/23,8.1,8,1,12.1,8,1,15.8,8,1,16.2,8,1,17.0,8,1,15.6,8,1,16.3,8,1
2014/4/24,12.5,8,1,13.4,8,1,15.8,8,1,16.6,8,1,16.5,8,1,16.5,8,1,18.0,8,1
2014/4/25,14.5,8,1,14.6,8,1,17.1,8,1,17.8,8,1,16.9,8,1,18.0,8,1,18.7,8,1
2014/4/26,16.4,8,1,15.6,8,1,17.8,8,1,18.2,8,1,17.7,8,1,18.9,8,1,19.1,8,1
2014/4/27,17.9,8,1,16.0,8,1,17.1,8,1,18.1,8,1,18.1,8,1,18.5,8,1,19.5,8,1
2014/4/28,10.3,8,1,17.0,8,1,16.4,8,1,18.6,8,1,17.0,8,1,17.1,8,1,18.3,8,1
2014/4/29,9.6,8,1,11.5,8,1,14.7,8,1,17.8,8,1,18.0,8,1,15.6,8,1,17.7,8,1
2014/4/30,12.8,8,1,13.2,8,1,16.8,8,1,16.7,8,1,18.3,8,1,18.5,8,1,16.5,8,1
2014/5/1,14.2,8,1,15.9,8,1,18.8,8,1,20.6,8,1,18.5,8,1,19.3,8,1,17.2,8,1
2014/5/2,12.9,8,1,17.3,8,1,19.8,8,1,21.0,8,1,18.5,8,1,20.0,8,1,19.7,8,1
2014/5/3,13.2,8,1,16.6,8,1,18.3,8,1,21.3,8,1,18.4,8,1,19.4,8,1,18.3,8,1
2014/5/4,11.7,8,1,16.0,8,1,16.7,8,1,18.6,8,1,16.8,8,1,17.7,8,1,17.7,8,1
2014/5/5,12.4,8,1,15.4,8,1,15.4,8,1,18.1,8,1,15.6,8,1,16.0,8,1,16.5,8,1
2014/5/6,11.9,8,1,13.1,8,1,15.3,8,1,14.3,8,1,14.2,8,1,15.5,8,1,15.1,8,1
2014/5/7,12.5,8,1,13.4,8,1,15.7,8,1,16.5,8,1,15.8,8,1,17.2,8,1,16.2,8,1
2014/5/8,14.5,8,1,15.1,8,1,17.3,8,1,18.7,8,1,19.3,8,1,19.1,8,1,20.7,8,1
2014/5/9,12.6,8,1,15.2,8,1,18.3,8,1,19.3,8,1,19.2,8,1,19.3,8,1,18.6,8,1
2014/5/10,11.8,8,1,14.0,8,1,19.1,8,1,19.8,8,1,18.2,8,1,17.9,8,1,18.4,8,1
2014/5/11,15.5,8,1,15.2,8,1,19.3,8,1,20.6,8,1,19.4,8,1,19.0,8,1,22.1,8,1
2014/5/12,18.2,8,1,16.4,8,1,17.6,8,1,19.6,8,1,18.2,8,1,18.7,8,1,19.5,8,1
2014/5/13,15.0,8,1,18.9,8,1,20.7,8,1,19.3,8,1,20.0,8,1,20.7,8,1,20.0,8,1
2014/5/14,16.7,8,1,22.6,8,1,20.8,8,1,21.9,8,1,17.5,8,1,20.7,8,1,18.5,8,1
2014/5/15,14.6,8,1,16.8,8,1,18.4,8,1,19.9,8,1,17.1,8,1,16.9,8,1,19.6,8,1
2015/3/10,3.6,8,1,5.0,8,1,4.0,8,1,7.7,8,2,2.0,8,1,5.0,8,1,3.7,8,1
2015/3/11,0.5,8,1,1.4,8,1,2.5,8,1,6.2,8,2,5.2,8,1,4.7,8,1,6.9,8,1
2015/3/12,0.8,8,1,2.6,8,1,5.4,8,1,8.6,8,2,7.1,8,1,7.7,8,1,8.3,8,1
2015/3/13,0.9,8,1,2.9,8,1,6.7,8,1,8.9,8,2,7.8,8,1,8.6,8,1,9.4,8,1
2015/3/14,2.2,8,1,4.0,8,1,7.2,8,1,8.9,8,2,10.0,8,1,7.7,8,1,10.9,8,1
2015/3/15,2.9,8,1,5.3,8,1,8.1,8,1,8.4,8,2,9.7,8,1,7.8,8,1,11.1,8,1
2015/3/16,6.0,8,1,7.9,8,1,12.2,8,1,11.1,8,2,11.5,8,1,12.7,8,1,12.6,8,1
2015/3/17,6.7,8,1,9.1,8,1,14.9,8,1,14.5,8,2,14.4,8,1,13.9,8,1,15.6,8,1
2015/3/18,5.3,8,1,9.6,8,1,15.2,8,1,14.8,8,2,13.5,8,1,15.8,8,1,17.7,8,1
2015/3/19,4.7,8,1,9.0,8,1,15.0,8,1,11.9,8,2,15.4,8,1,15.5,8,1,13.1,8,1
2015/3/20,3.9,8,1,8.6,8,1,13.9,8,1,11.8,8,2,14.0,8,1,14.1,8,1,13.4,8,1
2015/3/21,5.0,8,1,7.8,8,1,12.6,8,1,10.5,8,2,13.9,8,1,13.2,8,1,14.7,8,1
2015/3/22,5.4,8,1,9.1,8,1,14.2,8,1,12.9,8,2,12.6,8,1,14.0,8,1,13.8,8,1
2015/3/23,2.1,8,1,4.3,8,1,7.9,8,1,10.7,8,2,10.6,8,1,9.3,8,1,12.0,8,1
2015/3/24,1.6,8,1,3.8,8,1,5.8,8,1,8.2,8,2,7.6,8,1,6.9,8,1,9.8,8,1
2015/3/25,2.8,8,1,5.7,8,1,6.5,8,1,8.1,8,2,7.8,8,1,7.0,8,1,9.1,8,1
2015/3/26,5.4,8,1,7.2,8,1,8.7,8,1,9.5,8,2,8.4,8,1,8.9,8,1,10.1,8,1
2015/3/27,8.3,8,1,10.8,8,1,11.3,8,1,12.3,8,2,11.0,8,1,11.4,8,1,12.2,8,1
2015/3/28,10.0,8,1,11.7,8,1,13.7,8,1,14.1,8,2,14.4,8,1,14.4,8,1,16.1,8,1
2015/3/29,8.6,8,1,12.9,8,1,11.6,8,1,14.6,8,2,16.3,8,1,12.9,8,1,16.1,8,1
2015/3/30,8.5,8,1,12.5,8,1,13.9,8,1,16.2,8,2,15.1,8,1,14.2,8,1,15.8,8,1
2015/3/31,7.7,8,1,10.9,8,1,15.6,8,1,16.7,8,2,15.9,8,1,16.8,8,1,17.1,8,1
2015/4/1,5.4,8,1,9.2,8,1,13.8,8,1,13.9,8,2,16.9,8,1,15.7,8,1,16.1,8,1
2015/4/2,6.9,8,1,8.2,8,1,12.5,8,1,11.6,8,2,15.2,8,1,15.7,8,1,19.4,8,1
2015/4/3,6.4,8,1,13.2,8,1,13.4,8,1,17.3,8,2,18.0,8,1,18.1,8,1,19.6,8,1
2015/4/4,7.0,8,1,9.6,8,1,16.9,8,1,13.2,8,2,18.1,8,1,18.7,8,1,15.3,8,1
2015/4/5,6.7,8,1,8.9,8,1,13.5,8,1,10.3,8,2,19.2,8,1,15.8,8,1,16.0,8,1
2015/4/6,8.2,8,1,12.2,8,1,15.7,8,1,16.2,8,2,16.1,8,1,15.1,8,1,14.0,8,1
2015/4/7,2.0,8,1,7.3,8,1,10.7,8,1,10.0,8,2,11.6,8,1,10.0,8,1,12.3,8,1
2015/4/8,2.2,8,1,4.1,8,1,8.8,8,1,4.1,8,2,10.5,8,1,7.4,8,1,11.9,8,1
2015/4/9,4.0,8,1,5.5,8,1,11.2,8,1,7.4,8,2,10.7,8,1,11.5,8,1,12.2,8,1
2015/4/10,5.5,8,1,7.3,8,1,10.7,8,1,8.3,8,2,12.0,8,1,11.0,8,1,12.5,8,1
2015/4/11,8.4,8,1,10.1,8,1,13.8,8,1,11.5,8,2,14.9,8,1,12.2,8,1,14.4,8,1
2015/4/12,7.9,8,1,9.2,8,1,14.1,8,1,12.9,8,2,14.2,8,1,14.1,8,1,15.2,8,1
2015/4/13,6.8,8,1,9.1,8,1,12.6,8,1,9.7,8,2,14.3,8,1,14.2,8,1,13.6,8,1
2015/4/14,10.8,8,1,10.9,8,1,13.9,8,1,12.1,8,2,14.1,8,1,15.3,8,1,12.5,8,1
2015/4/15,8.7,8,1,12.8,8,1,13.4,8,1,15.4,8,2,13.1,8,1,13.0,8,1,13.9,8,1
2015/4/16,5.9,8,1,13.6,8,1,14.8,8,1,15.7,8,2,15.3,8,1,16.7,8,1,18.1,8,1
2015/4/17,6.0,8,1,11.9,8,1,13.7,8,1,16.4,8,2,15.6,8,1,15.7,8,1,15.0,8,1
2015/4/18,9.0,8,1,13.2,8,1,14.1,8,1,14.0,8,2,15.3,8,1,15.9,8,1,16.1,8,1
2015/4/19,7.3,8,1,12.7,8,1,13.8,8,1,14.3,8,2,16.0,8,1,18.0,8,1,19.4,8,1
2015/4/20,6.6,8,1,10.4,8,1,17.6,8,1,18.4,8,2,16.2,8,1,17.9,8,1,15.4,8,1
2015/4/21,7.9,8,1,13.6,8,1,15.4,8,1,17.5,8,2,15.1,8,1,13.2,8,1,14.4,8,1
2015/4/22,11.1,8,1,11.9,8,1,17.0,8,1,15.7,8,2,15.3,8,1,16.5,8,1,16.3,8,1
2015/4/23,12.9,8,1,13.5,8,1,19.2,8,1,18.0,8,2,16.5,8,1,18.6,8,1,16.6,8,1
2015/4/24,11.4,8,1,14.7,8,1,18.9,8,1,18.3,8,2,17.1,8,1,18.6,8,1,17.2,8,1
2015/4/25,11.6,8,1,15.4,8,1,18.8,8,1,17.2,8,2,17.3,8,1,18.7,8,1,17.0,8,1
2015/4/26,15.7,8,1,14.2,8,1,18.1,8,1,17.8,8,2,18.2,8,1,18.9,8,1,19.2,8,1
2015/4/27,15.2,8,1,17.5,8,1,20.4,8,1,19.3,8,2,19.2,8,1,20.7,8,1,19.9,8,1
2015/4/28,12.7,8,1,19.9,8,1,20.3,8,1,20.8,8,2,19.7,8,1,20.4,8,1,20.6,8,1
2015/4/29,14.7,8,1,16.2,8,1,19.8,8,1,19.4,8,2,20.4,8,1,19.9,8,1,21.5,8,1
2015/4/30,16.1,8,1,16.1,8,1,19.9,8,1,19.0,8,2,18.6,8,1,20.1,8,1,19.7,8,1
2015/5/1,13.7,8,1,17.4,8,1,20.8,8,1,20.5,8,2,20.6,8,1,21.3,8,1,21.3,8,1
2015/5/2,16.0,8,1,17.2,8,1,21.6,8,1,21.0,8,2,21.4,8,1,22.0,8,1,21.9,8,1
2015/5/3,17.1,8,1,15.9,8,1,20.6,8,1,21.2,8,2,18.6,8,1,20.7,8,1,19.9,8,1
2015/5/4,15.0,8,1,17.7,8,1,18.2,8,1,21.6,8,2,19.4,8,1,20.0,8,1,20.4,8,1
2015/5/5,15.3,8,1,15.9,8,1,19.1,8,1,18.3,8,2,18.8,8,1,19.2,8,1,18.7,8,1
2015/5/6,15.8,8,1,15.4,8,1,18.9,8,1,18.2,8,2,18.8,8,1,20.1,8,1,17.5,8,1
2015/5/7,14.0,8,1,17.8,8,1,20.8,8,1,19.1,8,2,18.7,8,1,20.6,8,1,17.9,8,1
2015/5/8,12.4,8,1,15.7,8,1,22.0,8,1,20.7,8,2,19.9,8,1,21.2,8,1,19.5,8,1
2015/5/9,9.8,8,1,14.6,8,1,19.4,8,1,18.7,8,2,18.4,8,1,19.6,8,1,18.8,8,1
2015/5/10,10.3,8,1,14.3,8,1,19.3,8,1,19.7,8,2,19.6,8,1,18.8,8,1,19.1,8,1
2015/5/11,15.3,8,1,15.9,8,1,17.5,8,1,17.2,8,2,18.6,8,1,18.6,8,1,21.2,8,1
2015/5/12,13.6,8,1,15.3,8,1,18.5,8,1,19.6,8,2,16.6,8,1,19.0,8,1,17.8,8,1
2015/5/13,13.7,8,1,20.3,8,1,20.4,8,1,22.5,8,2,19.8,8,1,20.1,8,1,22.3,8,1
2015/5/14,9.7,8,1,23.6,8,1,21.9,8,1,23.1,8,2,18.2,8,1,20.6,8,1,23.5,8,1
2015/5/15,9.6,8,1,16.8,8,1,23.4,8,1,22.7,8,2,21.7,8,1,23.3,8,1,22.9,8,1
2016/3/10,-2.0,8,1,3.7,8,1,7.8,8,1,6.1,8,2,8.7,8,1,7.4,8,1,9.7,8,1
2016/3/11,-2.4,8,1,2.9,8,1,7.8,8,1,4.6,8,2,7.6,8,1,7.1,8,1,6.7,8,1
2016/3/12,-2.0,8,1,3.0,8,1,6.8,8,1,5.8,8,2,7.1,8,1,7.0,8,1,5.9,8,1
2016/3/13,-0.7,8,1,4.5,8,1,7.9,8,1,6.7,8,2,7.8,8,1,8.6,8,1,7.1,8,1
2016/3/14,2.1,8,1,5.4,8,1,6.4,8,1,5.7,8,2,8.3,8,1,6.6,8,1,8.8,8,1
2016/3/15,1.0,8,1,5.8,8,1,7.9,8,1,8.1,8,2,9.0,8,1,8.6,8,1,9.9,8,1
2016/3/16,5.4,8,1,8.4,8,1,8.0,8,1,8.7,8,2,10.2,8,1,8.7,8,1,11.2,8,1
2016/3/17,7.9,8,1,10.3,8,1,12.8,8,1,13.1,8,2,12.4,8,1,13.1,8,1,13.6,8,1
2016/3/18,8.4,8,1,11.4,8,1,13.8,8,1,14.8,8,2,12.1,8,1,14.5,8,1,15.6,8,1
2016/3/19,5.7,8,1,12.8,8,1,15.3,8,1,14.9,8,2,14.4,8,1,14.2,8,1,14.3,8,1
2016/3/20,1.1,8,1,8.6,8,1,11.1,8,1,13.4,8,2,11.3,8,1,11.3,8,1,11.6,8,1
2016/3/21,0.1,8,1,6.4,8,1,9.5,8,1,9.5,8,2,9.9,8,1,9.8,8,1,10.3,8,1
2016/3/22,2.4,8,1,8.7,8,1,10.3,8,1,11.0,8,2,10.6,8,1,10.7,8,1,11.4,8,1
2016/3/23,1.8,8,1,7.3,8,1,12.1,8,1,11.5,8,2,12.0,8,1,12.5,8,1,12.5,8,1
2016/3/24,1.0,8,1,5.5,8,1,9.6,8,1,6.3,8,2,9.4,8,1,9.0,8,1,10.5,8,1
2016/3/25,1.0,8,1,4.9,8,1,7.3,8,1,8.1,8,2,8.0,8,1,7.6,8,1,9.3,8,1
2016/3/26,3.3,8,1,6.1,8,1,8.4,8,1,8.0,8,2,8.2,8,1,8.3,8,1,10.1,8,1
2016/3/27,6.5,8,1,6.8,8,1,10.4,8,1,10.4,8,2,9.0,8,1,10.0,8,1,10.1,8,1
2016/3/28,5.7,8,1,9.6,8,1,12.2,8,1,11.3,8,2,10.3,8,1,10.6,8,1,11.4,8,1
2016/3/29,6.4,8,1,8.7,8,1,12.6,8,1,13.0,8,2,11.3,8,1,12.1,8,1,13.8,8,1
2016/3/30,6.6,8,1,10.9,8,1,14.9,8,1,14.9,8,2,14.0,8,1,15.1,8,1,16.3,8,1
2016/3/31,5.9,8,1,11.4,8,1,15.5,8,1,14.9,8,2,14.2,8,1,16.5,8,1,15.0,8,1
2016/4/1,7.0,8,1,8.4,8,1,13.5,8,1,12.8,8,2,15.2,8,1,14.5,8,1,14.6,8,1
2016/4/2,4.7,8,1,7.6,8,1,16.2,8,1,10.5,8,2,17.0,8,1,16.9,8,1,17.3,8,1
2016/4/3,7.9,8,1,14.0,8,1,17.2,8,1,13.1,8,2,16.7,8,1,17.8,8,1,18.2,8,1
2016/4/4,7.0,8,1,9.5,8,1,15.9,8,1,15.6,8,2,16.2,8,1,16.0,8,1,15.0,8,1
2016/4/5,8.5,8,1,9.1,8,1,14.1,8,1,10.8,8,2,14.2,8,1,14.5,8,1,15.1,8,1
2016/4/6,9.0,8,1,12.4,8,1,15.3,8,1,14.6,8,2,15.0,8,1,16.5,8,1,15.9,8,1
2016/4/7,8.2,8,1,9.7,8,1,12.5,8,1,13.8,8,2,14.9,8,1,17.2,8,1,18.5,8,1
2016/4/8,8.8,8,1,13.8,8,1,15.0,8,1,16.1,8,2,15.4,8,1,16.0,8,1,15.7,8,1
2016/4/9,6.6,8,1,15.9,8,1,16.4,8,1,17.1,8,2,16.6,8,1,17.0,8,1,17.2,8,1
2016/4/10,4.3,8,1,10.5,8,1,16.6,8,1,17.2,8,2,16.3,8,1,17.4,8,1,16.8,8,1
2016/4/11,2.2,8,1,6.2,8,1,12.5,8,1,11.6,8,2,14.0,8,1,11.4,8,1,14.2,8,1
2016/4/12,6.9,8,1,8.0,8,1,11.3,8,1,10.5,8,2,11.6,8,1,12.1,8,1,15.6,8,1
2016/4/13,8.1,8,1,12.5,8,1,14.2,8,1,14.4,8,2,14.7,8,1,16.3,8,1,17.0,8,1
2016/4/14,11.0,8,1,14.1,8,1,17.6,8,1,15.0,8,2,19.6,8,1,18.4,8,1,17.5,8,1
2016/4/15,4.7,8,1,11.2,8,1,15.8,8,1,16.3,8,2,17.2,8,1,15.6,8,1,16.8,8,1
2016/4/16,8.0,8,1,11.0,8,1,15.9,8,1,15.8,8,2,16.5,8,1,16.3,8,1,19.0,8,1
2016/4/17,8.8,8,1,14.0,8,1,20.0,8,1,19.2,8,2,18.9,8,1,20.3,8,1,17.5,8,1
2016/4/18,6.8,8,1,16.0,8,1,16.0,8,1,18.9,8,2,14.7,8,1,15.8,8,1,15.2,8,1
2016/4/19,4.4,8,1,12.9,8,1,14.6,8,1,16.2,8,2,14.4,8,1,14.9,8,1,15.3,8,1
2016/4/20,9.7,8,1,10.7,8,1,15.2,8,1,14.9,8,2,16.0,8,1,15.8,8,1,16.6,8,1
2016/4/21,13.8,8,1,13.0,8,1,15.5,8,1,16.5,8,2,15.3,8,1,15.6,8,1,17.8,8,1
2016/4/22,14.1,8,1,13.6,8,1,17.8,8,1,17.3,8,2,18.7,8,1,19.4,8,1,18.7,8,1
2016/4/23,9.5,8,1,13.4,8,1,18.7,8,1,17.9,8,2,17.1,8,1,18.9,8,1,16.9,8,1
2016/4/24,9.8,8,1,15.3,8,1,18.3,8,1,15.7,8,2,17.6,8,1,18.0,8,1,16.8,8,1
2016/4/25,10.3,8,1,13.3,8,1,18.8,8,1,18.1,8,2,17.2,8,1,19.0,8,1,18.0,8,1
2016/4/26,8.5,8,1,14.8,8,1,19.6,8,1,19.2,8,2,19.3,8,1,20.6,8,1,20.4,8,1
2016/4/27,8.1,8,1,11.8,8,1,17.6,8,1,18.1,8,2,18.2,8,1,18.5,8,1,18.5,8,1
2016/4/28,7.6,8,1,10.2,8,1,14.7,8,1,14.4,8,2,16.5,8,1,16.7,8,1,15.0,8,1
